PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposite_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Player_Captain,Opposite_captain,Player_keeper,Opposite_keeper
33603400014,336034,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,0,22,1,R Dravid,MS Dhoni,MV Boucher,PA Patel
33603400081,336034,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,0,24,1,R Dravid,MS Dhoni,MV Boucher,PA Patel
33603400094,336034,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,0,25,1,R Dravid,MS Dhoni,MV Boucher,PA Patel
33603400113,336034,113,Misbah-ul-Haq,5/28/1974,Right-hand bat,Legbreak,Pakistan,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,0,34,1,R Dravid,MS Dhoni,MV Boucher,PA Patel
33603400124,336034,124,A Kumble,10/17/1970,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,1,38,1,R Dravid,MS Dhoni,MV Boucher,PA Patel
33603400132,336034,132,SP Goswami,5/18/1989,Left-hand bat,N/A,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,0,19,1,R Dravid,MS Dhoni,MV Boucher,PA Patel
33603400017,336034,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Chennai Super Kings,Royal Challengers Bangalore,2008,0,23,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400020,336034,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,Captain,Chennai Super Kings,Royal Challengers Bangalore,2008,0,27,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400021,336034,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,22,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400023,336034,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,28,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400107,336034,107,SP Fleming,4/1/1973,Left-hand bat,N/A,New Zealand,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,35,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400108,336034,108,S Vidyut,12/3/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,27,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400109,336034,109,JA Morkel,6/10/1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,27,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400120,336034,120,MS Gony,1/4/1984,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,24,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400121,336034,121,M Muralitharan,4/17/1972,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,36,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400122,336034,122,M Ntini,7/6/1977,Right-hand bat,Right-arm fast,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,31,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603400151,336034,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,0,27,0,MS Dhoni,R Dravid,PA Patel,MV Boucher
33603600053,336036,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,CaptainKeeper,Deccan Chargers,Kings XI Punjab,2008,0,37,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600054,336036,54,Y Venugopal Rao,2/26/1982,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,26,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600057,336036,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,21,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600058,336036,58,SB Styris,7/10/1975,Right-hand bat,Right-arm medium,New Zealand,Player,Deccan Chargers,Kings XI Punjab,2008,0,33,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600059,336036,59,SB Bangar,10/11/1972,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,36,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600061,336036,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,23,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600097,336036,97,HH Gibbs,2/23/1974,Right-hand bat,Right-arm bowler,South Africa,Player,Deccan Chargers,Kings XI Punjab,2008,0,34,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600111,336036,111,LPC Silva,12/14/1979,Right-hand bat,Legbreak,Sri Lanka,Player,Deccan Chargers,Kings XI Punjab,2008,0,29,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600112,336036,112,DB Ravi Teja,9/5/1987,Right-hand bat,Legbreak googly,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,21,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600131,336036,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,22,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600143,336036,143,DP Vijaykumar,10/20/1986,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kings XI Punjab,2008,0,22,0,AC Gilchrist,Yuvraj Singh,AC Gilchrist,KC Sangakkara
33603600026,336036,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Deccan Chargers,2008,0,31,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600027,336036,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Deccan Chargers,2008,0,27,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600064,336036,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Deccan Chargers,2008,0,31,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600067,336036,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Deccan Chargers,2008,0,20,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600077,336036,77,S Sreesanth,2/6/1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Deccan Chargers,2008,0,25,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600078,336036,78,VRV Singh,9/17/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Deccan Chargers,2008,0,24,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600092,336036,92,TM Srivastava,11/7/1989,Left-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Deccan Chargers,2008,0,19,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600100,336036,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Deccan Chargers,2008,1,25,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600139,336036,139,LA Pomersbach,9/28/1984,Left-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Deccan Chargers,2008,0,24,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600153,336036,153,RR Powar,5/20/1978,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Deccan Chargers,2008,0,30,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603600437,336036,437,Gagandeep Singh,10/3/1981,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Deccan Chargers,2008,0,27,1,Yuvraj Singh,AC Gilchrist,KC Sangakkara,AC Gilchrist
33603700040,336037,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Player,Delhi Daredevils,Mumbai Indians,2008,0,27,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700041,336037,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Mumbai Indians,2008,0,30,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700042,336037,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Mumbai Indians,2008,0,23,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700087,336037,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Mumbai Indians,2008,0,23,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700088,336037,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Mumbai Indians,2008,1,23,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700090,336037,90,MF Maharoof,9/7/1984,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Mumbai Indians,2008,0,24,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700091,336037,91,VY Mahesh,12/21/1987,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Mumbai Indians,2008,0,21,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700118,336037,118,GD McGrath,2/9/1970,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Mumbai Indians,2008,0,38,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700135,336037,135,TM Dilshan,10/14/1976,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Delhi Daredevils,Mumbai Indians,2008,0,32,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700136,336037,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Mumbai Indians,2008,0,26,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700436,336037,436,B Geeves,6/13/1982,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Mumbai Indians,2008,0,26,1,V Sehwag,SR Tendulkar,KD Karthik,PR Shah
33603700044,336037,44,ST Jayasuriya,6/30/1969,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Delhi Daredevils,2008,0,39,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700046,336037,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Delhi Daredevils,2008,0,23,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700047,336037,47,PR Shah,11/3/1987,Right-hand bat,N/A,India,Keeper,Mumbai Indians,Delhi Daredevils,2008,0,21,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700048,336037,48,AM Nayar,10/8/1983,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Delhi Daredevils,2008,0,25,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700049,336037,49,SM Pollock,7/16/1973,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Delhi Daredevils,2008,0,35,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700073,336037,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Delhi Daredevils,2008,0,29,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700080,336037,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Delhi Daredevils,2008,0,20,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700133,336037,133,SR Tendulkar,4/24/1973,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Delhi Daredevils,2008,0,35,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700147,336037,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Mumbai Indians,Delhi Daredevils,2008,0,25,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700148,336037,148,SD Chitnis,5/6/1987,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Delhi Daredevils,2008,0,21,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603700438,336037,438,A Nel,7/15/1977,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Delhi Daredevils,2008,0,31,0,SR Tendulkar,V Sehwag,PR Shah,KD Karthik
33603800030,336038,30,T Kohli,12/17/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,20,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800031,336038,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,26,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800033,336038,33,M Kaif,12/1/1980,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,28,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800037,336038,37,D Salunkhe,11/12/1982,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,26,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800038,336038,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Chennai Super Kings,2008,0,39,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800069,336038,69,Kamran Akmal,1/13/1982,Right-hand bat,N/A,Pakistan,Keeper,Rajasthan Royals,Chennai Super Kings,2008,0,26,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800074,336038,74,GC Smith,2/1/1981,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Chennai Super Kings,2008,0,27,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800075,336038,75,Pankaj Singh,5/6/1985,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,23,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800101,336038,101,SA Asnodkar,3/29/1984,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,24,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800102,336038,102,Sohail Tanvir,12/12/1984,Left-hand bat,Left-arm medium-fast,Pakistan,Player,Rajasthan Royals,Chennai Super Kings,2008,0,24,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800126,336038,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,25,1,SK Warne,MS Dhoni,Kamran Akmal,PA Patel
33603800017,336038,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Chennai Super Kings,Rajasthan Royals,2008,0,23,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800020,336038,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,Captain,Chennai Super Kings,Rajasthan Royals,2008,0,27,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800021,336038,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,22,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800023,336038,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,28,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800107,336038,107,SP Fleming,4/1/1973,Left-hand bat,N/A,New Zealand,Player,Chennai Super Kings,Rajasthan Royals,2008,0,35,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800109,336038,109,JA Morkel,6/10/1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2008,1,27,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800120,336038,120,MS Gony,1/4/1984,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,24,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800121,336038,121,M Muralitharan,4/17/1972,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2008,0,36,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800122,336038,122,M Ntini,7/6/1977,Right-hand bat,Right-arm fast,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2008,0,31,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800151,336038,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,27,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603800152,336038,152,A Mukund,1/6/1990,Left-hand bat,Legbreak googly,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,18,0,MS Dhoni,SK Warne,PA Patel,Kamran Akmal
33603900053,336039,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,Keeper,Deccan Chargers,Royal Challengers Bangalore,2008,0,37,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900055,336039,55,VVS Laxman,11/1/1974,Right-hand bat,Right-arm offbreak,India,Captain,Deccan Chargers,Royal Challengers Bangalore,2008,0,34,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900057,336039,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,21,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900058,336039,58,SB Styris,7/10/1975,Right-hand bat,Right-arm medium,New Zealand,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,33,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900059,336039,59,SB Bangar,10/11/1972,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,36,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900061,336039,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,23,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900070,336039,70,Shahid Afridi,3/1/1980,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,28,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900097,336039,97,HH Gibbs,2/23/1974,Right-hand bat,Right-arm bowler,South Africa,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,34,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900131,336039,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,22,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900143,336039,143,DP Vijaykumar,10/20/1986,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,22,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900232,336039,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,0,21,0,VVS Laxman,R Dravid,AC Gilchrist,MV Boucher
33603900006,336039,6,R Dravid,1/11/1973,Right-hand bat,Right-arm offbreak,India,Captain,Royal Challengers Bangalore,Deccan Chargers,2008,0,35,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900007,336039,7,W Jaffer,2/16/1978,Right-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,30,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900008,336039,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,20,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900009,336039,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,33,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900011,336039,11,MV Boucher,12/3/1976,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Deccan Chargers,2008,0,32,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900014,336039,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,1,22,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900015,336039,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,30,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900093,336039,93,B Chipli,1/27/1983,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,25,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900094,336039,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,25,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900113,336039,113,Misbah-ul-Haq,5/28/1974,Right-hand bat,Legbreak,Pakistan,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,34,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33603900124,336039,124,A Kumble,10/17/1970,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,0,38,1,R Dravid,VVS Laxman,MV Boucher,AC Gilchrist
33604000025,336040,25,JR Hopes,10/24/1978,Right-hand bat,Right-arm medium,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,30,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000026,336040,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Kolkata Knight Riders,2008,0,31,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000027,336040,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Kolkata Knight Riders,2008,0,27,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000029,336040,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,24,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000064,336040,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,31,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000067,336040,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,20,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000077,336040,77,S Sreesanth,2/6/1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,25,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000078,336040,78,VRV Singh,9/17/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,24,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000092,336040,92,TM Srivastava,11/7/1989,Left-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,19,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000100,336040,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,25,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000153,336040,153,RR Powar,5/20/1978,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2008,0,30,0,Yuvraj Singh,SC Ganguly,KC Sangakkara,WP Saha
33604000001,336040,1,SC Ganguly,7/8/1972,Left-hand bat,Right-arm medium,India,Captain,Kolkata Knight Riders,Kings XI Punjab,2008,0,36,1,SC Ganguly,Yuvraj Singh,WP Saha,KC Sangakkara
33604000004,336040,4,DJ Hussey,7/15/1977,Right-hand bat,Right-arm offbreak,Australia,Player,Kolkata Knight Riders,Kings XI Punjab,2008,0,31,1,SC Ganguly,Yuvraj Singh,WP Saha,KC Sangakkara
